Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
351,Male,36,Boston,Silver,732.61,12,3.9,TRUE,39,Neutral
352,Male,32,Miami,Gold,1430.87,21,4.8,TRUE,21,Satisfied
353,Female,32,Chicago,Gold,1051.35,17,4.4,TRUE,22,Satisfied
354,Female,34,Phoenix,Silver,886.39,14,3.5,TRUE,44,Neutral
355,Male,41,San Diego,Silver,830.2,15,4.2,TRUE,25,Unsatisfied
356,Female,38,San Diego,Gold,1323.67,14,5,TRUE,16,Satisfied
357,Male,37,Houston,Bronze,527.33,11,2.9,TRUE,40,Unsatisfied
358,Female,33,San Francisco,Bronze,431.36,10,3,TRUE,67,Unsatisfied
359,Female,31,Seattle,Silver,749.78,14,4,TRUE,47,Satisfied
360,Female,39,Austin,Silver,678.48,15,4.2,FALSE,17,Neutral
361,Male,37,New York,Gold,1318.08,21,4.6,FALSE,19,Satisfied
362,Female,34,Phoenix,Silver,796.71,13,4.1,FALSE,59,Neutral
363,Female,38,San Diego,Bronze,495.56,10,3.1,TRUE,29,Unsatisfied
364,Male,37,Denver,Bronze,534.05,10,3.4,FALSE,49,Neutral
365,Female,38,Denver,Silver,669.5,11,3.9,FALSE,29,Unsatisfied
366,Female,30,Chicago,Silver,557.62,15,4.1,TRUE,61,Neutral
367,Male,41,Austin,Bronze,445.54,11,3.2,TRUE,38,Unsatisfied
368,Male,34,Denver,Bronze,469.44,11,3.3,TRUE,37,Unsatisfied
369,Male,37,Boston,Gold,974.93,17,5,TRUE,25,Satisfied
370,Male,36,Philadelphia,Bronze,468.13,11,2.7,TRUE,35,Unsatisfied
371,Female,35,Portland,Bronze,521.81,11,3.7,TRUE,28,Unsatisfied
372,Female,30,Las Vegas,Gold,985.99,16,4.5,TRUE,26,Satisfied
373,Male,33,Los Angeles,Silver,792.08,10,3.7,TRUE,46,Neutral
374,Male,33,Los Angeles,Bronze,525.03,8,3.1,TRUE,33,Neutral
375,Male,42,Portland,Bronze,495.46,12,3.3,TRUE,41,Unsatisfied
376,Male,29,Atlanta,Bronze,387.52,12,3.6,TRUE,67,Unsatisfied
377,Female,32,Boston,Gold,1235.48,20,5,FALSE,32,Satisfied
378,Male,34,San Diego,Gold,1148.88,19,4.7,FALSE,9,Satisfied
379,Male,40,Miami,Silver,833.25,13,4.3,TRUE,13,Satisfied
380,Male,27,Los Angeles,Gold,1222.41,19,4.7,FALSE,18,Unsatisfied
381,Female,28,Las Vegas,Gold,1385.31,21,4.6,FALSE,10,Satisfied
382,Female,28,Philadelphia,Silver,864.53,12,4.1,TRUE,50,Unsatisfied
383,Male,32,Philadelphia,Gold,1226.85,15,4.5,TRUE,10,Satisfied
384,Female,34,Denver,Silver,818.1,15,4.3,TRUE,52,Neutral
385,Female,31,New York,Bronze,458.91,12,3.2,FALSE,28,Unsatisfied
386,Male,30,San Francisco,Gold,1347.12,20,4.4,TRUE,17,Satisfied
387,Male,26,New York,Bronze,404.09,7,3.1,FALSE,44,Unsatisfied
388,Female,39,San Diego,Bronze,552.51,8,3.4,TRUE,62,Unsatisfied
389,Male,42,Miami,Gold,1273.06,18,4.5,FALSE,21,Satisfied
390,Male,29,San Diego,Gold,1404.34,18,4.9,TRUE,19,Satisfied
391,Male,34,Los Angeles,Bronze,475.77,12,3.6,TRUE,62,Neutral
392,Male,26,Los Angeles,Gold,1495.91,14,4.5,FALSE,31,Satisfied
393,Male,36,New York,Bronze,454.83,11,3,TRUE,21,Unsatisfied
394,Female,37,Denver,Silver,751.64,15,4,TRUE,36,Neutral
395,Female,42,Orlando,Gold,1353.85,18,4.7,TRUE,28,Satisfied
396,Male,28,San Francisco,Silver,706.22,11,4.1,TRUE,49,Neutral
397,Male,32,Chicago,Silver,721.81,15,3.9,TRUE,28,Satisfied
398,Female,38,Houston,Gold,1074.91,17,4.9,FALSE,22,Unsatisfied
399,Male,26,Phoenix,Gold,1313.02,14,4.7,FALSE,26,Satisfied
400,Male,28,Denver,Bronze,377.6,7,3.1,TRUE,55,Neutral
401,Female,40,Denver,Gold,1230.39,21,4.8,FALSE,22,Satisfied
402,Female,27,Atlanta,Gold,1267.28,18,5,TRUE,15,Unsatisfied
403,Male,44,Las Vegas,Gold,1496.72,20,4.8,FALSE,26,Satisfied
404,Female,34,Philadelphia,Gold,1629.51,17,4.8,TRUE,9,Satisfied
405,Male,39,Houston,Gold,1434.29,16,4.7,TRUE,32,Satisfied
406,Female,30,Denver,Bronze,431.29,9,3.4,TRUE,69,Neutral
407,Male,28,Houston,Gold,1114.26,15,4.4,FALSE,20,Neutral
408,Female,27,Boston,Gold,1300.45,17,4.8,TRUE,30,Satisfied
409,Male,33,Las Vegas,Bronze,514.91,8,3.7,FALSE,44,Neutral
410,Female,33,San Diego,Bronze,409.35,10,4.1,FALSE,23,Satisfied
411,Female,28,Austin,Gold,1258.7,16,5,FALSE,19,Satisfied
412,Female,45,Los Angeles,Bronze,360.74,10,3.4,TRUE,67,Unsatisfied
413,Female,30,Miami,Gold,1176.33,14,4.8,TRUE,15,Satisfied
414,Male,29,Boston,Bronze,488.5,8,3.5,TRUE,80,Unsatisfied
415,Male,42,Dallas,Gold,1501.1,21,4.7,FALSE,15,Satisfied
416,Female,42,San Francisco,Bronze,381.8,12,3.3,FALSE,38,Unsatisfied
417,Male,27,New York,Gold,1511.4,19,4.6,FALSE,33,Neutral
418,Female,37,New York,Bronze,453.16,9,3.4,TRUE,27,Unsatisfied
419,Female,45,Orlando,Bronze,477.98,8,3,FALSE,55,Unsatisfied
420,Male,34,San Francisco,Silver,692.03,15,4.3,TRUE,36,Satisfied
421,Female,40,Houston,Silver,809.16,12,3.6,FALSE,56,Satisfied
422,Female,31,San Diego,Bronze,504.39,11,3.5,TRUE,44,Neutral
423,Male,40,Houston,Gold,1217.81,15,4.8,TRUE,8,Satisfied
424,Female,34,Portland,Gold,1184.71,15,4.5,FALSE,24,Satisfied
425,Female,26,New York,Bronze,468.51,9,3.7,FALSE,24,Neutral
426,Female,43,Phoenix,Bronze,465.71,12,3.5,TRUE,74,Unsatisfied
427,Male,45,Chicago,Bronze,580.81,9,3,TRUE,68,Unsatisfied
428,Male,28,Los Angeles,Silver,828.57,14,4.2,TRUE,12,Neutral
429,Male,34,Seattle,Silver,713.73,12,4.2,FALSE,34,Satisfied
430,Male,40,Boston,Bronze,374.9,12,3.3,TRUE,67,Unsatisfied
431,Female,42,San Francisco,Silver,606.09,11,4.2,TRUE,37,Unsatisfied
432,Female,30,San Francisco,Silver,849.98,10,4,FALSE,63,Neutral
433,Female,45,Orlando,Silver,788.61,13,4.1,TRUE,58,Neutral
434,Male,40,San Diego,Silver,899.04,15,4.1,TRUE,55,Satisfied
435,Male,32,Los Angeles,Silver,623.24,10,4,FALSE,55,Satisfied
436,Male,28,San Francisco,Silver,607.92,11,4,FALSE,32,Neutral
437,Female,35,Los Angeles,Gold,1658.4,16,4.7,TRUE,17,Satisfied
438,Male,33,Phoenix,Silver,841.39,15,4.2,TRUE,28,Satisfied
439,Male,35,Seattle,Silver,767.35,13,4.7,TRUE,47,Satisfied
440,Female,27,Atlanta,Gold,1337.54,19,4.6,FALSE,20,Satisfied
441,Male,29,Orlando,Bronze,386.09,12,3.3,TRUE,68,Unsatisfied
442,Female,26,Orlando,Silver,783.25,14,4.7,TRUE,14,Neutral
443,Male,43,Seattle,Bronze,460.23,8,3.1,TRUE,44,Unsatisfied
444,Male,27,Atlanta,Gold,1272.01,15,4.6,FALSE,25,Satisfied
445,Female,26,Chicago,Gold,1344.02,14,4.7,TRUE,32,Satisfied
446,Male,41,Los Angeles,Bronze,525.88,11,3.4,TRUE,56,Unsatisfied
447,Male,33,Philadelphia,Silver,758.77,11,4.3,FALSE,17,Satisfied
448,Female,29,Boston,Bronze,485.78,7,3.7,TRUE,46,Neutral
449,Male,31,Las Vegas,Bronze,555.67,7,2.9,TRUE,39,Unsatisfied
450,Female,33,Philadelphia,Gold,1322.66,18,4.6,TRUE,24,Satisfied
451,Male,32,Portland,Silver,701.51,15,4.4,TRUE,19,Neutral
452,Male,26,Orlando,Silver,783.58,13,4,TRUE,63,Satisfied
453,Male,36,Portland,Silver,653.79,11,4.1,FALSE,32,Satisfied
454,Female,43,New York,Bronze,585.28,12,3.4,TRUE,34,Unsatisfied
455,Female,27,Austin,Gold,1360.02,21,4.6,FALSE,29,Satisfied
456,Female,26,Philadelphia,Gold,1192.31,18,4.7,FALSE,31,Satisfied
457,Female,37,San Francisco,Bronze,489.79,9,3.6,TRUE,27,
458,Female,28,New York,Bronze,401.21,7,3.7,TRUE,30,Neutral
459,Male,34,Houston,Gold,1297.28,21,4.8,TRUE,31,Satisfied
460,Female,29,Seattle,Bronze,556.71,9,3.4,FALSE,70,Neutral
461,Female,31,Philadelphia,Silver,729.45,13,4.2,TRUE,44,Satisfied
462,Male,31,San Diego,Gold,1381.76,17,4.4,FALSE,30,Satisfied
463,Female,40,Portland,Bronze,565.41,7,3,TRUE,20,Neutral
464,Male,41,Denver,Bronze,486.1,10,3.7,TRUE,38,Unsatisfied
465,Male,36,Portland,Silver,789.56,10,3.9,TRUE,22,Neutral
466,Male,31,New York,Bronze,393.24,8,3.4,FALSE,47,Neutral
467,Female,39,Las Vegas,Gold,1317.19,15,4.5,FALSE,27,Satisfied
468,Female,44,Austin,Bronze,468.15,7,3.1,TRUE,39,Unsatisfied
469,Female,30,Boston,Silver,588.04,13,3.9,FALSE,35,Neutral
470,Male,31,New York,Bronze,553.45,7,2.9,TRUE,23,Unsatisfied
471,Female,38,Boston,Gold,1136.72,15,4.6,FALSE,24,Satisfied
472,Female,34,Chicago,Silver,745.25,10,4.4,TRUE,27,Neutral
473,Female,26,Atlanta,Silver,718.69,11,4,FALSE,53,Unsatisfied
474,Female,29,Seattle,Gold,1183.29,17,4.7,TRUE,16,Satisfied
475,Male,33,Philadelphia,Bronze,371.07,8,3.3,TRUE,39,Neutral
476,Female,29,Atlanta,Gold,1407.25,15,4.9,TRUE,11,Satisfied
477,Female,29,Denver,Gold,1548.34,16,4.6,FALSE,29,Satisfied
478,Female,45,Miami,Gold,1409.58,18,4.9,FALSE,34,Satisfied
479,Male,26,Boston,Gold,1220.7,16,4.3,TRUE,21,Satisfied
480,Female,34,Portland,Silver,774.3,15,4.4,TRUE,29,Satisfied
481,Male,27,Houston,Gold,1039.44,14,4.8,TRUE,20,Satisfied
482,Female,30,Denver,Gold,1047.59,20,4.4,TRUE,12,Satisfied
483,Female,42,Austin,Gold,1424.49,20,4.7,FALSE,17,Satisfied
484,Female,30,Chicago,Gold,1112.48,15,4.9,TRUE,11,Satisfied
485,Female,38,Los Angeles,Gold,1592.02,15,4.5,TRUE,21,Satisfied
486,Male,28,Orlando,Silver,535.46,11,4.4,FALSE,17,Neutral
487,Female,40,Los Angeles,Bronze,510.13,9,3.3,TRUE,42,Unsatisfied
488,Female,45,Philadelphia,Silver,760.66,13,3.5,FALSE,54,Neutral
489,Male,35,Boston,Silver,808.39,13,3.8,TRUE,64,Neutral
490,Male,30,Seattle,Bronze,559.32,12,2.7,TRUE,49,Unsatisfied
491,Male,30,Boston,Silver,628.3,12,4.3,TRUE,35,Satisfied
492,Female,29,Boston,Bronze,535.53,7,3.2,TRUE,35,Unsatisfied
493,Male,41,Atlanta,Bronze,421.5,7,3.1,TRUE,71,Unsatisfied
494,Female,27,Philadelphia,Bronze,365.51,12,3.2,FALSE,64,Unsatisfied
495,Male,32,Boston,Bronze,445.22,8,3,FALSE,39,Neutral
496,Male,30,San Diego,Gold,1059.91,15,4.4,FALSE,28,Satisfied
497,Male,39,San Diego,Silver,800.09,14,3.5,TRUE,13,Unsatisfied
498,Male,30,Dallas,Gold,1345.85,15,4.8,TRUE,22,Satisfied
499,Male,38,Seattle,Gold,1178.91,19,4.9,FALSE,21,Satisfied
500,Male,28,Chicago,Gold,1128.9,20,4.8,FALSE,25,Neutral
501,Female,36,Dallas,Gold,1371.33,16,4.8,TRUE,11,Unsatisfied
502,Male,32,Portland,Gold,1401.89,20,4.3,FALSE,21,Satisfied
503,Male,26,New York,Silver,842.56,14,4.5,TRUE,60,Satisfied
504,Male,31,Dallas,Gold,1384.87,14,4.8,FALSE,22,Neutral
505,Female,44,Seattle,Silver,652.83,15,3.9,TRUE,12,Neutral
506,Female,28,Portland,Silver,729.31,14,4,FALSE,21,Neutral
507,Male,41,Orlando,Gold,1286.25,19,4.4,FALSE,35,Satisfied
508,Male,30,Boston,Silver,826.41,12,4,TRUE,33,Neutral
509,Male,27,Portland,Silver,669.18,11,3.9,FALSE,52,Neutral
510,Female,28,Orlando,Bronze,458.46,9,3.3,TRUE,75,Unsatisfied
511,Female,27,Chicago,Silver,799.21,13,4.2,TRUE,13,Satisfied
512,Male,34,Seattle,Gold,1168.29,17,5,TRUE,35,Satisfied
513,Male,34,Austin,Gold,1509.06,20,4.7,FALSE,24,Satisfied
514,Male,32,Orlando,Bronze,437.13,10,2.9,FALSE,29,Neutral
515,Female,36,Portland,Silver,685.89,14,4.3,TRUE,24,Unsatisfied
516,Female,35,San Francisco,Bronze,433.8,7,3.5,TRUE,41,Neutral
517,Male,37,Miami,Bronze,450.87,7,3.2,TRUE,32,Neutral
518,Male,44,Denver,Bronze,532.94,9,3.3,TRUE,67,Unsatisfied
519,Female,29,Chicago,Gold,1335.23,18,4.4,FALSE,24,Satisfied
520,Female,32,Houston,Bronze,375.08,7,3.4,TRUE,48,Unsatisfied
521,Female,36,Dallas,Bronze,607.02,12,3.4,TRUE,18,Neutral
522,Female,31,Los Angeles,Gold,1393.27,18,4.6,FALSE,24,Satisfied
523,Female,41,Seattle,Gold,1059.14,15,4.6,TRUE,15,Unsatisfied
524,Male,28,San Diego,Silver,662.09,13,4.4,FALSE,23,Neutral
525,Female,44,Houston,Silver,711.26,12,4.4,FALSE,48,Neutral
526,Female,28,New York,Gold,1203.51,18,4.8,FALSE,35,Satisfied
527,Male,37,New York,Bronze,560.5,10,3.7,TRUE,64,Neutral
528,Female,35,Miami,Silver,787.8,12,4.1,TRUE,23,Neutral
529,Female,42,Boston,Gold,1422.82,18,4.5,FALSE,32,Satisfied
530,Male,39,Portland,Silver,712.63,12,4.3,TRUE,62,Satisfied
531,Female,29,Chicago,Gold,1202.42,14,4.7,TRUE,22,Satisfied
532,Male,28,Las Vegas,Gold,1211.26,19,4.4,FALSE,16,Satisfied
533,Male,31,Phoenix,Silver,626.83,12,3.9,TRUE,17,Neutral
534,Male,33,Boston,Gold,1449.46,19,4.5,TRUE,33,Satisfied
535,Female,34,Dallas,Gold,1345.71,14,4.8,TRUE,25,Satisfied
536,Male,29,Denver,Gold,1242.18,20,4.7,FALSE,25,Satisfied
537,Male,35,Miami,Silver,824.69,12,4.5,TRUE,51,Satisfied
538,Female,26,Boston,Gold,1150.16,14,5,TRUE,12,Satisfied
539,Female,36,Orlando,Bronze,430.01,12,3.4,TRUE,66,Neutral
540,Male,41,Los Angeles,Gold,1154.92,19,4.8,TRUE,17,Satisfied
541,Female,31,Chicago,Silver,804.34,10,4.4,FALSE,24,Satisfied
542,Male,37,Houston,Gold,1327.19,15,5,TRUE,33,Satisfied
543,Male,37,Houston,Silver,768.78,14,3.7,TRUE,14,Neutral
544,Male,40,Houston,Gold,1502.4,17,4.8,TRUE,13,Satisfied
545,Female,41,Portland,Gold,1550.84,20,4.4,TRUE,19,Satisfied
546,Female,35,Chicago,Bronze,468.54,7,3.4,TRUE,29,Unsatisfied
547,Female,30,Houston,Gold,1460.46,17,4.7,TRUE,18,Satisfied
548,Female,32,Orlando,Gold,1468.77,15,4.9,FALSE,22,Neutral
549,Female,32,New York,Bronze,486.25,7,3.6,TRUE,23,Unsatisfied
550,Female,33,Boston,Silver,807.21,12,4.3,FALSE,16,Neutral
551,Male,44,Orlando,Bronze,493.59,11,3.1,TRUE,59,Unsatisfied
552,Female,30,San Francisco,Gold,1246.3,20,4.5,FALSE,10,Satisfied
553,Female,45,Portland,Gold,1399.43,19,4.8,FALSE,27,Satisfied
554,Male,27,Chicago,Gold,1316.23,19,4.6,FALSE,10,Satisfied
555,Male,34,New York,Bronze,411.54,12,3.8,FALSE,52,Neutral
556,Female,33,Chicago,Gold,1273.29,19,4.4,TRUE,21,Unsatisfied
557,Male,28,Austin,Silver,806.3,12,4,FALSE,23,Neutral
558,Male,28,Las Vegas,Silver,768.46,12,4.5,TRUE,52,Satisfied
559,Male,39,Denver,Gold,1174.05,18,4.5,TRUE,31,Unsatisfied
560,Male,45,Atlanta,Gold,1641.69,16,5,TRUE,16,Neutral
561,Male,27,Orlando,Silver,754.68,15,3.8,FALSE,15,Satisfied
562,Male,45,Houston,Gold,1391.08,21,4.9,FALSE,10,Satisfied
563,Female,38,Boston,Bronze,495.91,10,2.9,TRUE,63,Satisfied
564,Female,28,San Diego,Bronze,561.32,10,3.6,TRUE,69,Unsatisfied
565,Male,31,Portland,Bronze,379.87,11,3.4,TRUE,52,Neutral
566,Male,44,San Diego,Silver,881.13,13,3.9,TRUE,55,Satisfied
567,Female,34,Atlanta,Gold,990.86,19,4.7,FALSE,17,Satisfied
568,Male,36,Atlanta,Gold,1556.39,20,4.8,FALSE,23,Satisfied
569,Male,45,New York,Bronze,404.38,11,3.5,TRUE,72,Unsatisfied
570,Female,29,Philadelphia,Bronze,478.57,11,3.3,TRUE,78,Unsatisfied
571,Female,44,Philadelphia,Bronze,463.22,7,3.9,TRUE,44,Unsatisfied
572,Male,28,Atlanta,Bronze,499.29,9,2.9,TRUE,34,Neutral
573,Male,42,Seattle,Bronze,313.99,7,3.3,TRUE,18,Neutral
574,Male,34,Atlanta,Bronze,436.05,12,3.4,TRUE,49,Unsatisfied
575,Female,34,Atlanta,Bronze,502.83,11,3.7,FALSE,37,Unsatisfied
576,Male,44,San Francisco,Bronze,561.09,12,2.8,FALSE,70,Neutral
577,Male,36,Atlanta,Bronze,358.36,11,3.1,FALSE,26,Unsatisfied
578,Female,45,Seattle,Gold,1414.27,15,4.5,TRUE,17,Satisfied
579,Female,26,Houston,Bronze,480.59,10,3.8,TRUE,65,Unsatisfied
580,Female,38,Austin,Silver,666.74,10,4,TRUE,47,Satisfied
581,Female,28,Atlanta,Silver,716.36,10,3.7,TRUE,50,Neutral
582,Male,40,New York,Silver,805.37,13,4,FALSE,18,Neutral
583,Female,26,Chicago,Silver,745.6,15,4.7,TRUE,32,Neutral
584,Female,29,San Francisco,Bronze,450.16,11,3,TRUE,64,Neutral
585,Male,29,San Diego,Gold,1353.86,21,4.7,TRUE,15,Satisfied
586,Male,32,Seattle,Silver,774.62,14,4.2,TRUE,47,Neutral
587,Female,40,San Diego,Silver,608.31,12,3.8,TRUE,52,Neutral
588,Male,27,Las Vegas,Bronze,334.19,8,3.2,FALSE,48,Neutral
589,Male,37,Chicago,Gold,1446.35,21,4.5,TRUE,30,Satisfied
590,Male,33,Atlanta,Gold,1184.06,19,4.8,FALSE,10,Satisfied
591,Female,28,Atlanta,Gold,1400.71,21,4.8,FALSE,12,Satisfied
592,Male,28,Philadelphia,Gold,1326.21,20,5,FALSE,13,Satisfied
593,Female,33,Las Vegas,Bronze,305.81,10,3.4,FALSE,22,Unsatisfied
594,Female,33,Miami,Silver,703.02,15,4.5,TRUE,43,Unsatisfied
595,Female,26,San Francisco,Gold,1453.1,19,5,TRUE,10,Satisfied
596,Male,34,Orlando,Bronze,565.51,11,3,TRUE,21,Neutral
597,Male,28,Miami,Bronze,523.75,12,3.3,TRUE,25,Unsatisfied
598,Male,30,Miami,Bronze,397.39,12,3.6,FALSE,73,Neutral
599,Male,32,Seattle,Silver,669.33,11,4.4,FALSE,31,Neutral
600,Female,36,Orlando,Bronze,420.31,8,3.2,FALSE,23,Unsatisfied
601,Female,39,New York,Silver,679.77,14,4.4,TRUE,60,Neutral
602,Male,42,Houston,Silver,886.87,12,4.5,TRUE,29,Unsatisfied
603,Female,32,Philadelphia,Bronze,469.4,12,3,TRUE,70,Unsatisfied
604,Female,41,Austin,Silver,632.98,13,4.1,TRUE,36,Neutral
605,Female,28,Chicago,Bronze,446.15,12,2.9,TRUE,36,Unsatisfied
606,Male,44,Philadelphia,Bronze,562.33,10,3.4,TRUE,60,Unsatisfied
607,Male,42,Miami,Gold,1454.3,19,4.6,TRUE,32,Satisfied
608,Male,35,San Francisco,Gold,1240.31,19,4.4,FALSE,23,Satisfied
609,Female,28,Houston,Silver,623.69,12,4.2,TRUE,63,Neutral
610,Male,35,Boston,Bronze,377.6,9,3.1,TRUE,50,Unsatisfied
611,Male,26,San Diego,Gold,1224.66,15,4.5,TRUE,22,Satisfied
612,Female,35,Orlando,Bronze,537.99,11,3.5,TRUE,80,Neutral
613,Male,35,Phoenix,Gold,1180.38,15,4.6,FALSE,27,Satisfied
614,Male,37,Miami,Bronze,387.2,12,2.9,FALSE,45,Neutral
615,Male,34,Austin,Bronze,534.04,7,3.4,TRUE,27,Neutral
616,Male,35,San Francisco,Bronze,402.07,9,3.5,FALSE,67,Unsatisfied
617,Female,29,Austin,Silver,752.6,10,4.7,TRUE,49,Satisfied
618,Female,34,Phoenix,Bronze,445.62,10,3,TRUE,64,Unsatisfied
619,Male,45,Philadelphia,Silver,854.05,10,3.7,TRUE,15,Neutral
620,Female,34,Chicago,Bronze,521.97,12,3.2,TRUE,55,Neutral
621,Female,34,San Francisco,Gold,1406.97,18,4.8,TRUE,10,Neutral
622,Female,44,Chicago,Silver,713.78,15,3.7,TRUE,60,Satisfied
623,Male,30,San Francisco,Bronze,422.48,12,3.6,TRUE,49,Unsatisfied
624,Male,28,Chicago,Silver,831.12,12,3.5,TRUE,40,Neutral
625,Male,26,Los Angeles,Bronze,555.16,12,3.5,TRUE,56,Unsatisfied
626,Female,27,Atlanta,Bronze,541.39,8,3.1,TRUE,63,Satisfied
627,Female,40,San Diego,Silver,723.89,13,4.4,FALSE,34,Neutral
628,Male,35,Las Vegas,Silver,786.94,14,4.8,TRUE,40,Satisfied
629,Male,32,Boston,Silver,739.13,12,3.8,TRUE,44,Neutral
630,Male,31,Houston,Gold,1503.77,15,4.5,TRUE,10,Satisfied
631,Male,32,Phoenix,Silver,607.02,12,4,TRUE,65,Unsatisfied
632,Female,37,Chicago,Bronze,450.51,11,3.5,TRUE,48,Neutral
633,Female,38,Miami,Gold,1663.81,20,4.8,TRUE,31,Satisfied
634,Female,33,Portland,Gold,1390.1,18,4.5,FALSE,17,Satisfied
635,Male,44,Los Angeles,Bronze,455.25,9,3.4,FALSE,60,Unsatisfied
636,Male,41,Las Vegas,Silver,702.57,13,4.2,FALSE,13,Satisfied
637,Female,40,Portland,Bronze,386.17,8,3.1,TRUE,75,Unsatisfied
638,Male,34,Phoenix,Gold,1450.1,21,4.4,FALSE,22,Satisfied
639,Male,29,Seattle,Gold,1364.68,20,4.6,FALSE,35,Satisfied
640,Female,40,Orlando,Bronze,421.84,12,3.7,TRUE,18,Unsatisfied
641,Female,44,Orlando,Bronze,461.61,10,2.8,TRUE,41,Unsatisfied
642,Female,26,Houston,Bronze,508.48,7,3.6,TRUE,21,Unsatisfied
643,Female,39,Atlanta,Silver,616.82,15,3.8,TRUE,12,Unsatisfied
644,Male,31,Atlanta,Gold,1135.25,18,5,FALSE,23,Satisfied
645,Male,42,Portland,Bronze,433.46,9,3.4,FALSE,53,Unsatisfied
646,Female,29,Portland,Bronze,506.79,10,3.7,TRUE,30,Neutral
647,Male,31,Dallas,Silver,784.35,12,3.9,TRUE,32,Satisfied
648,Female,45,Boston,Bronze,382.76,9,3.5,TRUE,70,Neutral
649,Female,27,Houston,Bronze,511.57,8,3.8,FALSE,77,Neutral
650,Female,26,Dallas,Silver,680.06,11,4.3,TRUE,22,Neutral
651,Male,35,Miami,Gold,1314.01,15,4.8,FALSE,13,Satisfied
652,Male,44,Chicago,Silver,712.34,11,3.8,TRUE,43,Neutral
653,Female,28,Austin,Gold,1441.82,18,4.7,TRUE,17,Satisfied
654,Female,41,San Diego,Gold,1395.47,15,4.7,FALSE,8,Satisfied
655,Male,28,Las Vegas,Bronze,439.41,12,3.2,FALSE,44,Unsatisfied
656,Female,28,Dallas,Bronze,384.86,11,3.2,TRUE,26,Satisfied
657,Male,32,Miami,Bronze,449.4,11,3.6,TRUE,54,Neutral
658,Male,29,Atlanta,Bronze,506.87,10,3.1,TRUE,68,Unsatisfied
659,Female,33,Boston,Gold,1120.41,21,4.4,TRUE,33,Satisfied
660,Female,38,Los Angeles,Silver,581.51,11,4.3,TRUE,25,Neutral
661,Female,29,Dallas,Silver,666.68,13,3.8,TRUE,15,Neutral
662,Female,34,San Francisco,Gold,1242.68,18,4.6,TRUE,9,Satisfied
663,Male,41,Phoenix,Gold,1424,21,4.7,FALSE,18,Satisfied
664,Male,31,Philadelphia,Bronze,411.86,8,3.3,FALSE,52,Neutral
665,Male,29,Philadelphia,Gold,1212.88,21,4.9,TRUE,30,Satisfied
666,Female,28,Los Angeles,Silver,809.33,10,4.2,FALSE,25,Neutral
667,Male,30,Philadelphia,Bronze,404.71,12,3.3,TRUE,53,Unsatisfied
668,Female,34,Austin,Silver,798.92,12,4.4,TRUE,42,Neutral
669,Male,45,Austin,Bronze,536.19,8,3.5,TRUE,32,Neutral
670,Male,29,Chicago,Gold,1090.53,20,4.6,TRUE,21,Satisfied
671,Male,45,Seattle,Bronze,450.48,9,2.9,FALSE,59,Unsatisfied
672,Female,40,Boston,Gold,1188.22,18,4.8,FALSE,25,Satisfied
673,Male,34,Boston,Bronze,498.65,9,3.5,FALSE,55,Unsatisfied
674,Male,39,Denver,Gold,1029.41,15,4.6,FALSE,19,Satisfied
675,Male,34,Las Vegas,Gold,1258.44,17,4.6,TRUE,31,Satisfied
676,Male,27,Dallas,Silver,854.33,10,4.2,TRUE,25,Satisfied
677,Female,34,Seattle,Gold,1390.36,21,4.7,TRUE,11,Satisfied
678,Female,28,Phoenix,Gold,1306.9,15,4.8,TRUE,11,Neutral
679,Female,29,Denver,Gold,1319.5,21,4.5,TRUE,30,Satisfied
680,Female,30,Atlanta,Bronze,591.52,8,3.2,TRUE,30,Unsatisfied
681,Female,34,New York,Bronze,563.92,7,3.5,TRUE,70,Unsatisfied
682,Female,32,New York,Silver,795.24,13,4.6,FALSE,41,Neutral
683,Male,35,Miami,Silver,678.98,11,4.1,TRUE,61,Unsatisfied
684,Female,44,Denver,Silver,792.5,13,4,TRUE,29,Neutral
685,Male,27,Dallas,Gold,1092.34,14,4.7,FALSE,31,Satisfied
686,Male,29,Las Vegas,Silver,701.31,12,4,TRUE,45,Neutral
687,Female,29,San Francisco,Silver,874.34,15,3.8,TRUE,61,Neutral
688,Female,27,San Diego,Bronze,584.37,12,3.6,TRUE,20,Unsatisfied
689,Male,35,Phoenix,Silver,803.34,15,4.3,TRUE,46,Unsatisfied
690,Male,27,Philadelphia,Bronze,453.18,10,3.3,FALSE,77,Neutral
691,Male,29,Phoenix,Gold,1404.19,18,4.9,FALSE,20,Neutral
692,Male,45,Austin,Silver,764.83,11,4.1,FALSE,30,Neutral
693,Female,29,New York,Bronze,450.07,11,3.5,TRUE,64,Unsatisfied
694,Male,28,Phoenix,Bronze,483,7,3,TRUE,41,Unsatisfied
695,Male,29,Chicago,Bronze,487.16,10,2.5,FALSE,18,Neutral
696,Male,41,San Diego,Silver,706.83,14,4.1,TRUE,46,Satisfied
697,Male,41,Orlando,Silver,738.69,15,4.2,FALSE,22,Neutral
698,Male,35,Phoenix,Gold,1325.25,18,4.9,TRUE,8,Satisfied
699,Male,35,Chicago,Silver,686.37,15,4,TRUE,64,Satisfied
700,Female,30,Los Angeles,Bronze,493.99,9,3.5,TRUE,32,Unsatisfied
